SUBSCRIPTION_ID,RELATIONSHIP_STRENGTH,SENTIMENT,NPS_SCORE,IS_DELINQUENT,NUMBER_OF_LOCATIONS,ANNUAL_REVENUE,PARTNERSHIP,BILLING_CITY,BUSINESS_TYPE,CUISINE,PAYMENT_PLAN,CHURN_DATE
sub_DfjIAsgQxhpLNb,Neutral,,7,FALSE,1,-960,,Cincinnati,Restaurant,Latin,Monthly,
sub_F48zxCqZAYtp8Y,Good,,,FALSE,1,2016,,Peterborough,Restaurant,American (Traditional),Monthly,
sub_D0sGwyrXmblGhF,Neutral,,,FALSE,1,1908,US Foods,Boston,Bar,American (New),Monthly,
sub_C1pmAQEN6FX6kd,Neutral,,,FALSE,1,2148,,Los Angeles,Hotel Group,Mediterranean / Greek,Yearly,
sub_C7ml4MYwtSZoZj,Neutral,positive,4,FALSE,1,1188,US Foods,Pennsauken,Restaurant,Italian,Monthly,
sub_EZ4uYYZOWBTvZ8,Bad,,,FALSE,1,1188,US Foods,Marblehead,Restaurant,Italian,Monthly,
sub_Ec67aPTx1xbonn,Neutral,,,FALSE,1,1908,,Wilmington,Restaurant,Mexican,Monthly,
sub_8vwH49D2ddJKFu,Neutral,neutral,,FALSE,1,1188,,Pittsburgh,Restaurant,American (New),Yearly,
sub_FEIC3rblgT3fWG,Neutral,,,FALSE,1,1908,US Foods,Detroit,Restaurant,Chinese,Monthly,
sub_CadZZsj1PNQGYv,Neutral,,,FALSE,1,2148,,San Francisco,Deli,Pizza,Yearly,
sub_D2iALb8jRDQQgR,Neutral,neutral,,FALSE,1,1908,US Foods,Hampstead,Restaurant,Mexican,Monthly,
sub_8eJOfsqlRZBGPo,Good,neutral,8,FALSE,1,1188,,Southampton,Restaurant,British,Yearly,
sub_FA8zgT6LPlnTJ6,Neutral,,,FALSE,1,2388,,Staten Island,Event Space,American (New),Monthly,
sub_Ckgw9iyyykYqsf,Neutral,,,FALSE,1,468,US Foods,Dunedin,Restaurant,Deli / Sandwiches,Monthly,
sub_ENw7NUlMiqXbua,Neutral,,,FALSE,1,1428,,Grapevine,Restaurant,Italian,Monthly,
sub_C3iEkBWoZx1Y5l,Good,positive,,FALSE,1,1428,,Las Vegas,Restaurant,Pizza,Monthly,
sub_FHLc1i4N7DdbN7,Neutral,,,FALSE,1,1428,,Wyckoff,Restaurant,Pizza,,
sub_EXEkbIYkka1A1g,Neutral,,,FALSE,2,4056,,Corolla,Restaurant,Mexican,Monthly,
sub_FWgeUmgWhW6ohv,Good,neutral,,FALSE,1,,,Elmira,Restaurant,"[""Chicken"",""American"",""Cafe"",""Fast Food"",""Barbecue""]",Monthly,
sub_EE9luf2eGlPn8C,Good,positive,,FALSE,2,2388,,New York,Restaurant,Pizza,,
sub_DtBes6Ha7S6Mms,Neutral,positive,,FALSE,2,2388,,Asheville,Restaurant,"[""Asian"",""Chinese"",""Fusion"",""Japanese"",""Korean""]",Monthly,
sub_FkWudvhG6YBFXx,Good,,,FALSE,,,US Foods,Sioux Falls,Restaurant,American,Monthly,
sub_BjSqA1Hz6dU7mV,Neutral,,,FALSE,1,468,US Foods,St. Louis,Restaurant,Italian,Monthly,
sub_CZqPtvUNTage98,Neutral,,,FALSE,1,1908,US Foods,Denton,Restaurant,Barbecue,Monthly,
sub_E6GxTTXL0rnUX6,Neutral,neutral,10,FALSE,1,2388,,Philadelphia,Restaurant,Mediterranean,Monthly,
sub_AwI3bwtcpegkzI,Neutral,,,FALSE,1,2388,,Denver,Restaurant,Mexican,Monthly,
sub_DgSSMbbK7eq0zj,Neutral,,,FALSE,1,2388,,Los Angeles,Food Truck,Mexican,Monthly,
sub_DSGSOecwUbzNKN,Neutral,,,FALSE,1,1188,US Foods,Pinetop-Lakeside,Restaurant,American (New),Monthly,
sub_G7nx1ta5OBkftE,Good,,,FALSE,1,0,US Foods,Cooperstown,Restaurant,Italian,Monthly,
sub_96Srcg9iabFL8T,Neutral,,,FALSE,1,1188,,Brooklyn,Bar,Bar - Traditional,Yearly,
sub_EYnWbRqwLiKO1q,Neutral,,10,FALSE,3,1908,US Foods,Kingsville,Restaurant,Barbecue,Monthly,
sub_F06fnBFoYsb7on,Neutral,,,FALSE,1,2496,US Foods,Basalt,Restaurant,Mexican,Monthly,
sub_Fv8kDv8jLvHksM,,,,FALSE,1,0,,Anaheim,Hospitality Group,Other,Monthly,
sub_CfrLdgq4kxs5bv,Neutral,,,FALSE,4,1908,US Foods,Asheville,Restaurant,Mexican,Yearly,2018-02-08 00:00:00.000 +0000
sub_FlHJLwXIM1EYxh,,,,FALSE,1,,,Brooklyn,Restaurant,Italian,Monthly,
sub_Err6NLduSUz7yq,Neutral,,,FALSE,1,2388,,Red Bank,Restaurant,Italian,Monthly,
sub_CZRsG1JXhs5y9v,Neutral,,,FALSE,1,468,US Foods,White Sulphur Springs,Restaurant,American (Traditional),Monthly,
sub_AhkCwrm76C8bgh,Neutral,,,FALSE,3,1908,US Foods,Hinckley,Restaurant,Barbecue,Monthly,
sub_FXUGLFPMAWsbZD,Good,,,FALSE,1,,,Brooklyn,Restaurant,Bar - Wine,Yearly,
sub_ErRj1la5mrTs5l,Neutral,,,FALSE,1,2388,,Fort Lauderdale,Restaurant,Breakfast / Brunch,Monthly,
sub_DSBJ5GzrEd5NKg,Neutral,,,FALSE,1,468,US Foods,Dunseith,Restaurant,Burgers,Monthly,
sub_86DLDPewJuKbTG,Good,positive,10,FALSE,12,4188,,Brooklyn,Restaurant,Italian,Monthly,
sub_ACJbx6iFugALhB,Neutral,neutral,10,FALSE,1,1908,US Foods,Bealeton,Restaurant,Italian,Monthly,
sub_D7yKyzGyBR1Qvn,Neutral,,,FALSE,1,1908,US Foods,Waterford,Restaurant,American (Traditional),Monthly,
sub_DlgsjD2BGfvAXt,Good,,,FALSE,1,1908,US Foods,Savannah,Bar,Bar - Cocktail,Monthly,
sub_EtiWudJbQQrexS,Neutral,,,FALSE,1,1188,US Foods,Chesapeake City,Hotel Group,American (Traditional),Monthly,
sub_CRb5ZNVdU6zKEs,Neutral,neutral,,FALSE,1,1908,US Foods,Cooperstown,Restaurant,American (New),Monthly,
sub_CSn1lVauLoBXpy,Neutral,,,FALSE,1,1908,US Foods,Bakersfield,Restaurant,Mexican,Monthly,
sub_EWDsTb7aSDjlPm,Neutral,,10,FALSE,1,2388,,Wappingers Falls,Restaurant,"[""Grill"",""American"",""French"",""Contemporary"",""European""]",Monthly,
sub_9y3cD4sjrnXzSj,Neutral,positive,,FALSE,1,2388,,San Antonio,Restaurant,Seafood,Monthly,
sub_AdFhFXosl99uHV,Neutral,,,FALSE,1,948,US Foods,Fort Wayne,Restaurant,Japanese,Monthly,
sub_FJaMbrzx1oUpI6,Neutral,,,FALSE,1,1188,US Foods,Palm Beach,Restaurant,American (Traditional),Monthly,
sub_CxWDh7FwkgWBnn,Neutral,,,FALSE,1,1188,US Foods,Duluth,Restaurant,American (Traditional),Monthly,
sub_EEZIfQD5QcNC3O,Good,,,FALSE,1,2388,,Fort Lauderdale,Restaurant,Breakfast / Brunch,Monthly,
sub_D2g0VJDFngNJKq,Neutral,,,TRUE,1,1908,US Foods,Anderson,Restaurant,Mexican,Monthly,
sub_FMF3kwtUBqASpI,,,,FALSE,,2388,,Durham,Catering,American (Traditional),Monthly,
sub_D8MjrjwQ1kgg09,Neutral,,,FALSE,1,1188,US Foods,Laconia,Bar,Bar - Traditional,Monthly,
sub_CSpQrJUSAdRwf0,Neutral,,,FALSE,1,1188,US Foods,Clearfield,Restaurant,Pizza,Monthly,
sub_E3HEY2KaD5svA7,Neutral,,,FALSE,1,468,US Foods,Tulsa,Restaurant,Barbecue,Monthly,
sub_C7p4Tb4wm9SQyS,Neutral,,,FALSE,1,2388,,University Park,Restaurant,Mediterranean / Greek,Monthly,
sub_DqXaQfqvFUhlgq,Neutral,neutral,,FALSE,1,2388,,Washington,Restaurant,Pizza,Monthly,
sub_9ez80zbwkfVL8W,Neutral,positive,,FALSE,1,2388,,Newark,Restaurant,Seafood,Monthly,
sub_Dg75dFOUXZQNit,Neutral,neutral,,FALSE,1,2388,,Braselton,Catering,American (Traditional),Monthly,2018-08-28 00:00:00.000 +0000
sub_EsGuqqvqH2TkWK,Good,,10,FALSE,1,2388,,Long Island City,Restaurant,American (Traditional),Monthly,
sub_9Hjtpcq1F3WdQd,Neutral,,,FALSE,1,1428,,Washington,Hospitality Group,Other,Monthly,
sub_94ea79ggWhYNrJ,Neutral,,,FALSE,3,1428,,Redwood City,Restaurant,German,Yearly,
sub_FfH46njO1zwe0z,,,10,FALSE,1,,US Foods,Brooklyn,Restaurant,American (New),Monthly,
sub_EdgbpC6wCGubx8,Neutral,neutral,,FALSE,1,1188,US Foods,Orem,Restaurant,Barbecue,,
sub_CNY9EGcagzGx11,Good,neutral,,FALSE,1,2388,,New York,Restaurant,Italian,Monthly,
sub_EtfeWE6I3qzd9Q,Neutral,,,FALSE,1,2388,,Wilmington,Restaurant,Pizza,Monthly,
sub_EZuhqXoMScHaE3,Neutral,,,FALSE,,1428,,Washington,Restaurant,Other,,2016-11-01 00:00:00.000 +0000
sub_7363eqKWlxE6LQ,Neutral,,,FALSE,1,1188,,Athens,Restaurant,Chinese,Monthly,
sub_A5vJOSHir7yKNC,Neutral,,,FALSE,1,1428,,Las Vegas,Restaurant,Italian,Monthly,
sub_BR1PgJyPSvAGDW,Neutral,,,FALSE,1,2388,,New York,Bar,Bar - Cocktail,Monthly,
sub_FzZ0jG8McUyPsV,,,,FALSE,1,0,,New York,Restaurant,Steakhouse,Yearly,
sub_ErtHxnusnn0INk,Neutral,positive,,FALSE,1,3576,US Foods,Sachse,Restaurant,Barbecue,Monthly,
sub_9v57xU5E2aYCHk,Neutral,,,FALSE,1,1908,US Foods,Palatka,Restaurant,Mexican,Monthly,
sub_D201ZoHalMZUZ6,Neutral,,,FALSE,3,1908,US Foods,Statesboro,Restaurant,American (Traditional),Monthly,
sub_DFUlfFKlf7fL3e,Neutral,,,FALSE,1,2388,,Franklin,Food Truck,Korean / Vietnamese,Monthly,
sub_BeWTCKITKW4TdL,Neutral,,,FALSE,1,468,US Foods,Allston,Bar,Bar - Traditional,Yearly,
sub_CRckLi6BV41UtB,Good,neutral,,FALSE,1,2148,,Chicago,Bar,Bar - Cocktail,Yearly,
sub_FUOVvHROubcAiA,Good,,,FALSE,1,1188,US Foods,Fishers,Restaurant,Mexican,Monthly,
sub_Fa4356kj1tQ0vu,Good,,10,FALSE,1,,US Foods,Berea,Restaurant,American (Traditional),Monthly,
sub_CpXTDgPmC0UDtK,Neutral,positive,,FALSE,1,1908,US Foods,Ocean City,Restaurant,American (Traditional),Monthly,
sub_ALHfP25NhDf8nX,Neutral,,,FALSE,1,1428,,Millburn,Restaurant,Italian,Monthly,
sub_DL75sBdbujBRwA,Neutral,,,FALSE,1,1908,US Foods,Waco,Restaurant,American (Traditional),Monthly,
sub_EtJAHqk5YywIoe,Neutral,,,FALSE,1,2737,,New York,Restaurant,Other,Yearly,
sub_B3wZ3NhcBcXs3u,Neutral,,,FALSE,1,468,US Foods,Chillicothe,Restaurant,Mediterranean / Greek,Monthly,
sub_F1aGazJJ2MgF2b,Neutral,,,FALSE,1,2276.3,,Chicago,Restaurant,Mexican,Yearly,
sub_D5Ncg0HrOi8Wrz,Neutral,,,FALSE,1,1188,US Foods,Montgomery,Restaurant,Barbecue,Monthly,
sub_Cx5Rw1fHT4hhuG,Neutral,,,FALSE,2,1908,US Foods,National City,Restaurant,Barbecue,Monthly,
sub_CJRGmEU3LyeVCQ,Good,,,FALSE,9,2388,,Houston,Restaurant,French,Monthly,
sub_DgU8FHrEDI3kQU,Neutral,negative,,FALSE,1,1428,,Aurora,Restaurant,Mexican,Monthly,
sub_BE2FpgsDfaHEJJ,Neutral,,,FALSE,1,1428,,Plano,Restaurant,Thai,Monthly,
sub_EgI3ZgDkcMvbNx,Neutral,positive,,FALSE,1,2496,US Foods,Burley,Restaurant,Steakhouse,Monthly,
sub_F7wZqERXq99uIT,Neutral,neutral,,FALSE,,2388,,Sarasota,Restaurant,Seafood,Monthly,
sub_EWZvZSXw3a6rPH,Neutral,,,FALSE,1,1908,US Foods,Show Low,Restaurant,Deli / Sandwiches,Monthly,
sub_DhuYvVMDvLgLwk,Neutral,,,FALSE,1,468,US Foods,Streator,Restaurant,American (Traditional),Monthly,
sub_EmHd7IZG5ONkFQ,Neutral,,,FALSE,1,1188,US Foods,Florence,Restaurant,American,Monthly,
sub_FCq2S6HWZSPHyK,Good,,,FALSE,1,2496,US Foods,Lomita,Restaurant,Barbecue,Monthly,
sub_EYrhre596FnynT,Neutral,,,FALSE,1,2388,,New York,Restaurant,"[""American"",""Gastropub"",""Irish"",""Pub Food"",""Pizza""]",Monthly,
sub_EOLqBy8FLz43er,Neutral,,,FALSE,1,1188,US Foods,Corona,Restaurant,Breakfast / Brunch,Yearly,
sub_D1xQurPrs2GVhB,Neutral,,,FALSE,1,1188,,Brooklyn,Restaurant,Japanese,Yearly,
sub_Er8Rgk2H52oTgk,Neutral,neutral,,FALSE,1,2976,,Charlotte,Restaurant,American (New),Monthly,
sub_BzsstNqaRieCus,Neutral,,,FALSE,1,1908,US Foods,Washington,Cafe / Coffee Shop,Breakfast / Brunch,Monthly,
sub_B6Aho6DuSvhhj7,Neutral,,,FALSE,1,1428,,San Francisco,Restaurant,Italian,Yearly,
sub_EhOG55z74NgTW4,Neutral,,,FALSE,1,2976,,Brooklyn,Deli,Deli / Sandwiches,Monthly,
sub_EdxI1ocC0JN7XF,Neutral,,,FALSE,,1908,US Foods,Charlotte,Restaurant,Korean / Vietnamese,Monthly,
sub_EawVoAI4YHTML7,Neutral,,,FALSE,1,1188,US Foods,Ocala,Restaurant,Deli / Sandwiches,Monthly,
sub_D2kTvWLmhHSL8s,Neutral,,,FALSE,1,468,US Foods,Grand Forks,Restaurant,American (Traditional),Monthly,
sub_CxqSw0yfJB2Mvl,Neutral,,,FALSE,1,1908,US Foods,North Bend,Bar,American (New),Monthly,
sub_Dlhx8HKmoBuCp3,Neutral,,,FALSE,1,468,US Foods,Louisville,Deli,Deli / Sandwiches,Monthly,
sub_CvG3TwXpVmSfhZ,Good,,,FALSE,1,1188,US Foods,Mt Vernon,Restaurant,Barbecue,Monthly,
sub_CzlXp8bQTFTPJ1,Neutral,,,FALSE,1,468,US Foods,Dania,Restaurant,Barbecue,Monthly,
sub_Dt8KD3kSX7pKZk,Good,,,FALSE,4,2388,,Columbia,Restaurant,Seafood,Monthly,
sub_FfR8kcIkKzMjJ3,Good,,,FALSE,1,0,,New Orleans,Restaurant,"[""Diner"",""American"",""Burgers"",""Traditional""]",Monthly,
sub_F2NTRhWVnuZluE,Neutral,,,FALSE,1,1188,US Foods,Pine Bluff,Restaurant,"[""""Barbecue""""]",Monthly,
sub_E43SOEjBUYqDCv,Neutral,,,FALSE,1,1428,,Upper Black Eddy,Restaurant,American (New),Monthly,
sub_EBvlHnDv0GFf1n,Neutral,,,FALSE,1,1908,US Foods,Indiana,Restaurant,American (New),Monthly,
sub_Eb0BzCEHl1A0f0,Neutral,neutral,,FALSE,3,2976,,Portland,Restaurant,Deli / Sandwiches,Monthly,
sub_F1aSEduggOhmWW,Neutral,,,FALSE,1,2276.3,,Chicago,Restaurant,Steakhouse,Yearly,
sub_EUZhWEt3aCuOme,Neutral,,,FALSE,1,2678,,Virginia Beach,Restaurant,"[""Cafe"",""American"",""Caribbean"",""Healthy"",""Vegetarian""]",Yearly,
sub_F7vL6XeYUdv8Qz,Good,,,FALSE,1,1908,,Grand Forks,Cafe / Coffee Shop,"[""Coffee"",""Tea"",""Cafe""]",Monthly,
sub_9xeqcyfxXtofMQ,Neutral,,,FALSE,1,948,US Foods,Kyle,Restaurant,Mexican,Monthly,
sub_BzyIjqpAE1dQpf,Neutral,neutral,9,FALSE,1,1188,US Foods,Acton,Bar,American (Traditional),Monthly,
sub_AIfAB4jfl1eF2q,Good,positive,,FALSE,1,1428,,Los Angeles,Cafe / Coffee Shop,American (New),Monthly,
sub_A3HpyJedX2mGm5,Neutral,,,FALSE,1,1428,,Palm Beach Gardens,Restaurant,Asian Fusion,Monthly,
sub_Csw9BDCrsALZZL,Good,neutral,,FALSE,0,2388,,New York,Brewery / Winery,Bar - Wine,Monthly,
sub_E3gkZvTvuiXl12,Neutral,positive,10,FALSE,1,2388,,New York,Bar,Bar - Traditional,Monthly,
sub_Fkh14PzxsxDjxi,Good,,10,FALSE,1,,,Ozone Park,Restaurant,American (New),Monthly,
sub_9EQ507uRDXopAX,Neutral,,,FALSE,2,1188,,New York,Restaurant,Breakfast / Brunch,Yearly,
sub_9OtMqUI52Tjo4k,Neutral,,,FALSE,1,1188,,Las Vegas,Restaurant,Steakhouse,Monthly,
sub_EuUI9LPoobFONq,Neutral,,,FALSE,1,1908,US Foods,Cameron,Bar,"[""""Pub Food""""]",Monthly,
sub_ANC9IzdHDrAA8Z,Neutral,positive,,FALSE,1,1188,,Redwood City,Catering,Other,Yearly,
sub_CA3KCiyb6WcBtQ,Neutral,,,FALSE,1,2388,,New York,Bar,Bar - Traditional,Monthly,
sub_9un11E0W3HPn75,Neutral,,,FALSE,1,1428,,Chicago,Restaurant,American (Traditional),Monthly,
sub_CsfGUpyvRENJ3L,Neutral,,,FALSE,1,2388,,Wilkinsburg,Bakery / Confectionary,Baked Goods / Confections,Monthly,
sub_ChlmFusS2Wd5pr,Neutral,,9,FALSE,1,2148,,New York,Restaurant,Sushi,Yearly,
sub_FPBl81cdqF6k54,Neutral,,,FALSE,1,1188,US Foods,Wetumpka,Restaurant,Steakhouse,,
sub_DihdMDWyYuj9GF,Neutral,,,FALSE,1,3216,,Dallas,Restaurant,Pizza,Monthly,
sub_FzrMDqrFBaywAP,Good,neutral,10,FALSE,3,2388,,Sacramento,Restaurant,Barbecue,Monthly,
sub_FkB0oroCU38u50,Good,,10,FALSE,1,,US Foods,Moore,Restaurant,American (Traditional),Monthly,
sub_ELNssW7uNhFoHQ,Neutral,,,FALSE,1,1428,,Federick,Restaurant,American (New),Monthly,
sub_Eyv4XQp5APrzpr,Neutral,,,FALSE,1,2388,,Staten Island,Catering,American (New),Monthly,
sub_F1u9UeD7eZ14tO,Neutral,,,FALSE,1,2388,,Miami,Restaurant,Ice Cream,Monthly,
sub_FEj80CG4vTYxaz,Neutral,,,FALSE,1,1188,US Foods,Mendota,Restaurant,Pizza,Monthly,
sub_DpmCqYnO7vatLL,Good,,,FALSE,1,2976,,Pomona,Restaurant,Mexican,Monthly,
sub_CXf2mOeVFybU93,Neutral,positive,,FALSE,1,1908,US Foods,Port Royal,Restaurant,American (New),Monthly,
sub_AZEuORqKUYZqp7,Good,neutral,,TRUE,2,2388,,Albuquerque,Restaurant,Mexican,Monthly,
sub_82riHQWMlUTcPt,Neutral,,,FALSE,1,1188,,Seaside,Restaurant,Pizza,Monthly,
sub_D51ByPIwQ4Lxx1,Neutral,,,FALSE,1,468,US Foods,Seaside Heights,Restaurant,Mexican,Monthly,
sub_CrTe9HjP7YHMW0,Neutral,,,FALSE,1,2388,,Jersey City,Restaurant,American (New),Monthly,
sub_BAbR5wf6OnuaxE,Neutral,,,FALSE,1,948,US Foods,Glen Ellyn,Restaurant,American (New),Monthly,
sub_F4EF8ks9fJKQFr,Neutral,,,FALSE,1,1439.83,,new york,Restaurant,Italian,Yearly,
sub_ElUDOaR4eks2BE,Neutral,neutral,,FALSE,1,1428,,Fremont,Restaurant,"[""Italian"",""European"",""Cafe"",""Pasta"",""Pizza""]",,2019-02-27 00:00:00.000 +0000
sub_Eo7vpLVILESqxr,Neutral,,,FALSE,2,1908,US Foods,Kingland,Restaurant,Barbecue,Monthly,
sub_E0devt1EA7x8vl,Neutral,neutral,10,FALSE,1,1908,US Foods,Cooperstown,Restaurant,American (Traditional),Monthly,
sub_FF8zrdeOpIk0hi,Neutral,,,FALSE,1,1908,US Foods,Blairsden,Restaurant,"[""Grill"",""American"",""Steak"",""Traditional"",""Barbecue""]",Monthly,
sub_Bzwte3zBAQKLfQ,Neutral,neutral,,FALSE,2,2388,,New York,Restaurant,Asian Fusion,Yearly,
sub_CMPvJssjU1LQig,Neutral,positive,,FALSE,2,2748,,New York,Restaurant,American (New),Monthly,
sub_CeKVvWXYlgQF8o,Neutral,,,FALSE,1,2028,US Foods,Cheshire,Restaurant,Deli / Sandwiches,Monthly,
sub_FAGlkoNNLKl5Mi,Good,,,FALSE,1,2388,,Chicago,Restaurant,Italian,Monthly,
sub_DLSdfUBZG2wOb2,Neutral,positive,,FALSE,1,1908,US Foods,Summerville,Restaurant,American (New),Monthly,
sub_DkVvJ4l6GyAPpY,Neutral,,,FALSE,4,2388,,Hattiesburg,Cafe / Coffee Shop,Coffee,Monthly,
sub_CS2LGNMjoYiEpS,Good,neutral,,FALSE,1,1188,,Chandler,Restaurant,Deli / Sandwiches,Monthly,
sub_Eo5sjcr3MHhLxZ,Neutral,,9,FALSE,1,2388,,Philadelphia,Restaurant,American (New),Monthly,
sub_F08t4Vfl1rQqE6,Neutral,,8,FALSE,1,1188,US Foods,Battle Lake,Restaurant,American (Traditional),Monthly,
sub_FMtFFuB91dlg5o,Good,positive,,FALSE,1,2149,,Santa Clara,Restaurant,Other,Yearly,2019-06-26 00:00:00.000 +0000
sub_EmZwzVJxMEmF0k,Good,neutral,,FALSE,1,2976,,Dallas,Restaurant,"[""Steak"",""American"",""Seafood"",""Contemporary"",""Barbecue""]",Monthly,
sub_FAhsjqwpHhrF3K,Neutral,,,FALSE,1,2388,,St Paul,Restaurant,American (New),Monthly,
sub_9pq7Edq8Wk74Lt,Neutral,,,FALSE,1,1188,,New York,Restaurant,Chinese,Yearly,
sub_BbVHmSKxyK2kLU,Good,,10,FALSE,1,2388,,Brooklyn,Other,Other,Monthly,
sub_F7CHCu53TQH3j4,Neutral,neutral,,FALSE,1,1428,,Detroit,Restaurant,Other Ethnic,Monthly,
sub_FX020eCFY0pRzQ,,,,FALSE,,,US Foods,Charlottesville,Restaurant,American (Traditional),Monthly,
sub_B3sJHsHh0BK00U,Neutral,,7,FALSE,1,1908,US Foods,Sweetwater,Restaurant,Southern / Creole,Monthly,
sub_EEY8MwWrgHf1Rh,Neutral,neutral,,FALSE,1,2388,,Mahwah,Restaurant,Spanish,Monthly,
sub_DF1CRDFWqsFgpQ,Good,,,FALSE,3,2388,,Charleston,Restaurant,Baked Goods / Confections,Monthly,
sub_AvvY0aIIkkittR,Neutral,,,FALSE,1,468,US Foods,Rockford,Cafe / Coffee Shop,Breakfast / Brunch,Monthly,
sub_Ex4nG12TmmqWsO,Neutral,,,FALSE,1,1188,US Foods,Murrieta,Restaurant,Deli / Sandwiches,Monthly,
sub_EbmSalgPyNQaPu,Neutral,,,FALSE,1,2388,,Nashville,Restaurant,Other,Monthly,
sub_8BgkuXmMrPmdXz,Good,,,FALSE,1,2388,,Edina,Restaurant,Pizza,Yearly,
sub_Dg6URN5GPf75xx,Neutral,,,FALSE,1,2388,,Arlington,Restaurant,Pizza,Monthly,
sub_A1sEvQ5i9ly8TA,Good,,,FALSE,1,1188,,Houston,Restaurant,Other,Yearly,
sub_CaeLzX16b9XKYU,Neutral,,7,FALSE,1,1188,US Foods,North Myrtle Beach,Restaurant,American (Traditional),Monthly,
sub_EB957JvP7L0mIX,Neutral,neutral,,FALSE,1,1776,US Foods,Longmont,Restaurant,American (New),Monthly,
sub_CxAWbgwgLxMS8v,Neutral,neutral,,FALSE,2,2388,,Denver,Restaurant,Burgers,Monthly,
sub_9GbZNhkiRxpKwR,Neutral,,,FALSE,1,2148,,Chevy Chase,Restaurant,Japanese,Yearly,
sub_BhYamFZ7vVdt7Z,Neutral,neutral,,FALSE,8,4548,,Brooklyn,Restaurant,Latin American / South American / Central American,Monthly,
sub_F4EHnDcHbxlkZs,Neutral,,,FALSE,1,1439.83,,baltimore,Restaurant,Italian,Yearly,
sub_BeWSJLqe70nm0U,Neutral,,,FALSE,1,948,US Foods,Brighton,Bar,Bar - Traditional,Yearly,
sub_ERg1Yv2fUv9Vd6,Neutral,,,FALSE,1,4056,,New York,Catering,Deli / Sandwiches,Monthly,
sub_CZrYazGj7piQov,Neutral,,,FALSE,1,1188,US Foods,Savannah,Restaurant,Barbecue,Monthly,
sub_BlfCEuDAoWE8Fq,Neutral,neutral,,FALSE,1,1428,,North Arlington,Restaurant,Tapas (Small Plates),Monthly,
sub_ECPLtQFToOC8J1,Neutral,,,FALSE,1,2388,,Las Vegas,Bar,American (New),Monthly,
sub_D0Uox9i5S8Pcwo,Neutral,,,FALSE,1,1188,US Foods,Hopkins,Restaurant,American,Monthly,
sub_AdNAmd03bXk2eh,Neutral,,,FALSE,1,948,US Foods,Moundsville,Restaurant,Mexican,Monthly,
sub_A2wym3yw5chPXW,Neutral,neutral,1,FALSE,1,2148,,Brooklyn,Restaurant,Pizza,Yearly,
sub_F1ZJJ05TOa1TOt,Neutral,,10,FALSE,1,1188,US Foods,Randolph,Restaurant,Mexican,Monthly,
sub_EZu3IILAXX5Itp,Good,,,FALSE,1,1428,,Los Angeles,Restaurant,Mexican,Monthly,
sub_ERJNX2mj0zyDLq,Neutral,,,FALSE,1,1776,US Foods,Pacific,Restaurant,Pizza,Monthly,
sub_F1vsEnLobDuJW0,Neutral,,,FALSE,1,2496,US Foods,Flagstaff,Restaurant,American (New),,2019-11-11 00:00:00.000 +0000
sub_EXKaGEGXTSNhrU,Neutral,positive,10,FALSE,1,1188,US Foods,Altamonte Springs,Restaurant,American (New),Monthly,
sub_DkaZILrn95skyH,Neutral,,,FALSE,1,1188,US Foods,Draper,Cafe / Coffee Shop,Deli / Sandwiches,Monthly,
sub_FaN1JFC33lzd6Y,,,,FALSE,1,,,Mexico,Restaurant,Mexican,Yearly,
sub_7IZLHbh4NSlcYP,Neutral,,,FALSE,1,1188,,New York,Restaurant,Mexican,Monthly,
sub_B3UN3ZhosxF1v9,Neutral,neutral,,FALSE,1,2148,,Scottsdale,Restaurant,Barbecue,Yearly,
sub_AnNGGh9zTojMxT,Neutral,,,FALSE,1,948,US Foods,Lake Placid,Restaurant,American (Traditional),Monthly,
sub_F4EHby3hevzoaZ,Neutral,,,FALSE,1,1439.83,,Baltimore,Restaurant,Steak/Seafood,Yearly,
sub_9mqZKZx5hGpxkj,Good,positive,10,FALSE,14,2388,,Douglas,Restaurant,Mexican,Monthly,
sub_EusCJKGWQXO6PL,Neutral,neutral,,FALSE,1,2388,,Denton,Restaurant,Burgers,Monthly,
sub_BQi0yqAX3CoYy2,Good,,10,FALSE,1,2388,,New York,Restaurant,French,Monthly,
sub_BugVCujVJrduTE,Neutral,,,FALSE,1,1908,US Foods,Oklahoma City,Restaurant,Southern / Creole,Monthly,
sub_AaJ8lEPoGOjasE,Neutral,,,FALSE,1,1428,,San Francisco,Restaurant,Mediterranean / Greek,Monthly,
sub_C6iuv1mskUzue6,Neutral,neutral,,FALSE,1,1908,US Foods,Columbus,Restaurant,Vegetarian / Vegan / Gluten-Free / Healthy / Organic,Monthly,
sub_E6EkrfGjRVdh4A,Neutral,,,FALSE,2,1908,US Foods,Yucca Valley,Restaurant,American (Traditional),Monthly,2018-05-24 00:00:00.000 +0000
sub_EgEP79whhpJv36,Good,,,FALSE,1,1908,US Foods,Meadville,Restaurant,American (New),Monthly,
sub_FXOBTATpUYubXN,Neutral,neutral,,FALSE,1,,US Foods,Bethel Park,Deli,Deli / Sandwiches,Monthly,
sub_Eh9RcRum6uayiP,Good,,,FALSE,1,4056,,Mission Viejo,Restaurant,Mexican,Monthly,
sub_CzS4CaJVHVWF7J,Neutral,,,FALSE,1,1188,US Foods,Secaucus,Restaurant,Italian,Monthly,
