CHURN_DATE,HEALTH_SCORE,HEALTH_SCORE_UPDATED_DATE,RELATIONSHIP_STRENGTH,SENTIMENT,LAST_ZENDESK_TICKET_DATE,NPS_SCORE,NPS_SCORE_DATE,LAST_LOGIN,IS_EDITED,IS_DELINQUENT,IS_CONCEPT,NUMBER_OF_CONCEPTS,NUMBER_OF_LOCATIONS,ANNUAL_REVENUE,ANNUAL_HOSPITALITY_GROUP_REVENUE,PARTNERSHIP,BILLING_CITY,BILLING_COUNTRY,BILLING_STATE,BUSINESS_MARKET,BUSINESS_TYPE,SERVICE_STYLE,NEW_OR_EXISTING,CUISINE,INTERESTED_IN_CATERING_STORE,INTERESTED_IN_ECOMMERCE,INTERESTED_IN_GIFT_CARDS,INTERESTED_IN_MENU_MANAGEMENT,INTERESTED_IN_MOBILE_WEB,INTERESTED_IN_SEO,CREATED_DATE,CUSTOMER_SINCE,CUSTOMER_WON_DATE,DATE_OF_FIRST_OPPORTUNITY,LAST_EDIT,LAUNCH_DATE,PAYMENT_PLAN,FREQUENCY,SUBSCRIPTION_ID,SUBSCRIPTION_ITEM_ID,PRODUCT_ID,PRODUCT_QUANTITY,PRODUCT_PRICE,START_DATE,END_DATE
,43,2019-08-12 07:00:00.000 +0000,Neutral,,,,,2019-11-18 05:00:00.000 +0000,TRUE,FALSE,1,,1,1285,3433,,Burnsville,United States,Minnesota,Minnesota,Restaurant,Full Service - Fine Dining,Existing Establishment,American (New),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018-12-26 20:14:58.000 +0000,2018-12-26 00:00:00.000 +0000,2018-12-26 00:00:00.000 +0000,2018-12-26 21:51:39.000 +0000,2019-11-18 20:07:24.000 +0000,2019-11-12 00:00:00.000 +0000,Monthly,Annual,sub_EECd2NazC1nzOb,si_EECdsTKmOJuGYh,base_essentials_yearly,1,1285,2018-12-26 21:48:12.000 +0000,
,64,2019-11-08 00:31:00.000 +0000,Neutral,neutral,2019-10-23 16:30:30.000 +0000,,,2019-11-18 05:00:00.000 +0000,FALSE,FALSE,1,,1,1776,0,US Foods,Redlands,United States,California,Los Angeles,Restaurant,Full Service - Casual,Existing Establishment,American (Traditional),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2018-09-17 18:20:05.000 +0000,2018-10-17 00:00:00.000 +0000,2018-10-17 00:00:00.000 +0000,2018-09-17 18:20:06.000 +0000,2019-09-11 17:07:23.000 +0000,2018-11-19 00:00:00.000 +0000,Monthly,Monthly,sub_DntIClBrW6tlG0,si_DntIW5TNG7Sdce,base_essentials_monthly,1,119,2018-10-17 16:04:29.000 +0000,
,64,2019-11-08 00:31:00.000 +0000,Neutral,neutral,2019-10-23 16:30:30.000 +0000,,,2019-11-18 05:00:00.000 +0000,FALSE,FALSE,1,,1,1776,0,US Foods,Redlands,United States,California,Los Angeles,Restaurant,Full Service - Casual,Existing Establishment,American (Traditional),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2018-09-17 18:20:05.000 +0000,2018-10-17 00:00:00.000 +0000,2018-10-17 00:00:00.000 +0000,2018-09-17 18:20:06.000 +0000,2019-09-11 17:07:23.000 +0000,2018-11-19 00:00:00.000 +0000,Monthly,Monthly,sub_DntIClBrW6tlG0,si_DntIKWB3KOhDtg,addon_localsync_monthly,1,49,2018-10-17 16:04:29.000 +0000,
,43,2019-08-12 07:00:00.000 +0000,Neutral,neutral,2019-08-13 20:51:05.000 +0000,,,2019-11-19 05:00:00.000 +0000,TRUE,FALSE,1,1,1,2496,0,US Foods,Saugus,United States,Massachusetts,Boston,Restaurant,Full Service - Casual,Existing Establishment,Pizzeria,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-02-21 21:54:58.000 +0000,2019-05-20 00:00:00.000 +0000,2019-05-20 00:00:00.000 +0000,2019-02-21 21:55:00.000 +0000,2019-11-19 12:43:57.000 +0000,,Monthly,Monthly,sub_F6WULfMX3vxVKY,si_F6WU9poiepqjge,addon_localsync_monthly,1,49,2019-05-20 21:55:06.000 +0000,
,43,2019-08-12 07:00:00.000 +0000,Neutral,neutral,2019-08-13 20:51:05.000 +0000,,,2019-11-19 05:00:00.000 +0000,TRUE,FALSE,1,1,1,2496,0,US Foods,Saugus,United States,Massachusetts,Boston,Restaurant,Full Service - Casual,Existing Establishment,Pizzeria,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-02-21 21:54:58.000 +0000,2019-05-20 00:00:00.000 +0000,2019-05-20 00:00:00.000 +0000,2019-02-21 21:55:00.000 +0000,2019-11-19 12:43:57.000 +0000,,Monthly,Monthly,sub_F6WULfMX3vxVKY,si_F6WUEfXoefXnz7,base_plus_monthly,1,199,2019-05-20 21:55:06.000 +0000,
,65,2019-11-08 00:31:00.000 +0000,Neutral,,,10,2019-10-08 04:00:00.000 +0000,2019-11-18 05:00:00.000 +0000,FALSE,FALSE,1,1,5,2388,0,,Cincinnati,United States,Ohio,,Restaurant,Full Service - Casual,Existing Establishment,Mexican,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-05-30 22:33:48.000 +0000,2019-06-07 00:00:00.000 +0000,2019-06-07 00:00:00.000 +0000,2019-05-30 22:33:50.000 +0000,2019-11-14 14:32:36.000 +0000,2019-09-20 00:00:00.000 +0000,Monthly,Annual,sub_FDCgyRe8oFKmKL,si_FDCgSZhWXcDSQY,base_plus_yearly,1,2149,2019-06-07 17:54:48.000 +0000,
,,,Good,,,,,2019-11-18 05:00:00.000 +0000,TRUE,FALSE,1,1,,0,0,,Newport,United States,Rhode Island,,Restaurant,Full Service - Casual,Existing Establishment,American (Traditional),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-04-03 15:14:25.000 +0000,2019-09-19 00:00:00.000 +0000,2019-09-19 00:00:00.000 +0000,2019-04-03 15:14:26.000 +0000,2019-11-18 16:12:11.000 +0000,2019-11-18 00:00:00.000 +0000,Monthly,Annual,sub_Fq9j6YtAQ9wqgG,si_Fq9j9xMaqH0Lcg,base_plus_yearly,1,2149,2019-09-19 17:27:46.000 +0000,
,60,2019-11-08 00:31:00.000 +0000,Neutral,,2018-05-15 22:44:31.000 +0000,,,2019-11-19 05:00:00.000 +0000,FALSE,FALSE,1,,1,1188,0,US Foods,Kilgore,United States,Texas,Dallas (Texas),Restaurant,Full Service - Casual,Existing Establishment,Other,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018-02-20 14:59:43.000 +0000,2018-03-08 00:00:00.000 +0000,2018-03-08 00:00:00.000 +0000,2018-02-20 14:59:43.000 +0000,2019-04-16 18:04:32.000 +0000,2018-04-25 00:00:00.000 +0000,Yearly,Annual,sub_CS08oqAdU2TtN4,si_CSlPS1EZASzUsx,essentials_yearly,1,1188,2018-03-09 18:24:15.000 +0000,
,64,2019-11-08 00:31:00.000 +0000,Good,,,10,2019-10-30 04:00:00.000 +0000,2019-11-10 05:00:00.000 +0000,FALSE,FALSE,1,1,1,2976,0,,New York,United States,New York,,Restaurant,Full Service - Casual,Existing Establishment,"[""Italian"",""Soup"",""Cafe"",""Vegetarian"",""Healthy""]",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-03-19 19:04:34.000 +0000,2019-03-20 00:00:00.000 +0000,2019-03-20 00:00:00.000 +0000,2019-03-19 19:04:35.000 +0000,2019-10-17 18:48:31.000 +0000,2019-10-16 00:00:00.000 +0000,Monthly,Monthly,sub_Ejb2gOukPiFcWa,si_Ejb21UDyAJjmD3,base_plus_monthly,1,199,2019-03-20 17:05:02.000 +0000,
,64,2019-11-08 00:31:00.000 +0000,Good,,,10,2019-10-30 04:00:00.000 +0000,2019-11-10 05:00:00.000 +0000,FALSE,FALSE,1,1,1,2976,0,,New York,United States,New York,,Restaurant,Full Service - Casual,Existing Establishment,"[""Italian"",""Soup"",""Cafe"",""Vegetarian"",""Healthy""]",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-03-19 19:04:34.000 +0000,2019-03-20 00:00:00.000 +0000,2019-03-20 00:00:00.000 +0000,2019-03-19 19:04:35.000 +0000,2019-10-17 18:48:31.000 +0000,2019-10-16 00:00:00.000 +0000,Monthly,Monthly,sub_Ejb2gOukPiFcWa,si_Ejb21PooWMDRIk,addon_localsync_monthly,1,49,2019-03-20 17:05:02.000 +0000,
,60,2019-11-08 00:31:00.000 +0000,Neutral,,,,,2019-10-22 04:00:00.000 +0000,FALSE,FALSE,1,1,,,0,,New York,United States,New York,New York (City),Bakery / Confectionary,Fast Casual,Existing Establishment,Baked Goods / Confections,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-07-31 14:40:28.000 +0000,2019-08-08 00:00:00.000 +0000,2019-08-08 00:00:00.000 +0000,2019-07-31 14:40:30.000 +0000,,2019-10-31 00:00:00.000 +0000,Monthly,Monthly,sub_FaTG1aV6u4o63F,si_FaTG4HVLlh8EJV,base_essentials_monthly,1,119,2019-08-08 20:34:30.000 +0000,
,60,2019-11-08 00:31:00.000 +0000,Neutral,,,,,2019-10-22 04:00:00.000 +0000,FALSE,FALSE,1,1,,,0,,New York,United States,New York,New York (City),Bakery / Confectionary,Fast Casual,Existing Establishment,Baked Goods / Confections,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-07-31 14:40:28.000 +0000,2019-08-08 00:00:00.000 +0000,2019-08-08 00:00:00.000 +0000,2019-07-31 14:40:30.000 +0000,,2019-10-31 00:00:00.000 +0000,Monthly,Monthly,sub_FaTG1aV6u4o63F,si_FaTGXh2e9hHlTo,addon_catering_store_monthly,1,139,2019-08-08 20:34:30.000 +0000,
,54,2019-08-12 07:00:00.000 +0000,Good,,,,,2019-11-15 05:00:00.000 +0000,FALSE,FALSE,1,1,1,4056,0,,San Francisco,United States,California,,Restaurant,Full Service - Casual,Existing Establishment,American (Traditional),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-03-27 19:09:52.000 +0000,2019-04-11 00:00:00.000 +0000,2019-04-11 00:00:00.000 +0000,2019-03-27 19:09:53.000 +0000,,,Monthly,Monthly,sub_ErujOlHzrlAvf7,si_Eruj14RPmJjj7c,base_plus_monthly,1,199,2019-04-11 21:57:48.000 +0000,
,54,2019-08-12 07:00:00.000 +0000,Good,,,,,2019-11-15 05:00:00.000 +0000,FALSE,FALSE,1,1,1,4056,0,,San Francisco,United States,California,,Restaurant,Full Service - Casual,Existing Establishment,American (Traditional),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-03-27 19:09:52.000 +0000,2019-04-11 00:00:00.000 +0000,2019-04-11 00:00:00.000 +0000,2019-03-27 19:09:53.000 +0000,,,Monthly,Monthly,sub_ErujOlHzrlAvf7,si_ErujYex7fpiNP7,addon_catering_store_monthly,1,139,2019-04-11 21:57:48.000 +0000,
,,,,,,,,2019-11-07 05:00:00.000 +0000,FALSE,FALSE,1,3,1,,0,,New York,United States,New York,,Restaurant,Full Service - Casual,New Opening,Asian Fusion,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-09-03 21:52:29.000 +0000,2019-09-10 00:00:00.000 +0000,2019-09-10 00:00:00.000 +0000,2019-09-03 21:52:30.000 +0000,,,Monthly,Monthly,sub_Fm60G8MMDTPUHC,si_Fm60FtaHjHyLZd,base_essentials_monthly,1,119,2019-09-08 21:21:16.000 +0000,
,,,,,,,,2019-11-07 05:00:00.000 +0000,FALSE,FALSE,1,3,1,,0,,New York,United States,New York,,Restaurant,Full Service - Casual,New Opening,Asian Fusion,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-09-03 21:52:29.000 +0000,2019-09-10 00:00:00.000 +0000,2019-09-10 00:00:00.000 +0000,2019-09-03 21:52:30.000 +0000,,,Monthly,Monthly,sub_Fm60G8MMDTPUHC,si_Fm60DAuWEH5UMy,addon_catering_store_monthly,1,139,2019-09-08 21:21:16.000 +0000,
,64,2019-11-08 00:31:00.000 +0000,Good,,,,,2019-11-18 05:00:00.000 +0000,TRUE,FALSE,1,,1,0,0,,Boulder,United States,Colorado,Colorado,Restaurant,Full Service - Casual,Existing Establishment,Pizza,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-02-05 19:18:32.000 +0000,2019-08-13 00:00:00.000 +0000,2019-08-13 00:00:00.000 +0000,2019-02-05 19:18:34.000 +0000,2019-11-18 16:24:55.000 +0000,2019-10-04 00:00:00.000 +0000,Yearly,Annual,sub_FcKwvZOm9bgy4p,si_FcKwpW7qExC72D,base_plus_yearly,1,2149,2019-08-13 20:06:34.000 +0000,
,,,,,,,,2019-11-18 05:00:00.000 +0000,FALSE,FALSE,1,1,1,,0,,Glenwood Springs,United States,Colorado,,Brewery / Winery,Bar,New Opening,Bar - Traditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-10-11 17:02:11.000 +0000,2019-10-22 00:00:00.000 +0000,2019-10-22 00:00:00.000 +0000,2019-10-11 17:02:12.000 +0000,,,Monthly,Monthly,sub_G2UVgHdrTXsIcz,si_G2UVTikLcwar5a,base_essentials_monthly,1,119,2019-10-22 15:43:54.000 +0000,
,71,2019-11-08 00:31:00.000 +0000,Good,,,,,2019-11-19 05:00:00.000 +0000,TRUE,FALSE,1,,1,2148,6444,,San Francisco,United States,California,San Francisco,Restaurant,Full Service - Fine Dining,Existing Establishment,French,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017-12-22 18:44:32.000 +0000,2017-12-22 00:00:00.000 +0000,2017-12-22 00:00:00.000 +0000,2017-12-22 18:44:32.000 +0000,2019-11-19 17:55:20.000 +0000,2018-06-27 00:00:00.000 +0000,Yearly,Annual,sub_BzfkRekouowu11,si_BzfkxhVKtnIb8b,plus_yearly,1,2148,2017-12-22 02:37:13.000 +0000,
,43,2019-11-08 00:31:00.000 +0000,Neutral,neutral,2019-10-31 18:15:56.000 +0000,,,2019-11-19 05:00:00.000 +0000,FALSE,FALSE,1,1,1,2388,0,,Sandy,United States,Utah,,Event Space,Full Service - Fine Dining,Existing Establishment,French,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-04-03 20:43:27.000 +0000,2019-04-15 00:00:00.000 +0000,2019-04-15 00:00:00.000 +0000,2019-04-03 20:43:29.000 +0000,2019-07-12 17:05:33.000 +0000,2019-07-17 00:00:00.000 +0000,Monthly,Monthly,sub_EtLab38uI7yehl,si_EtLaenqyD7OA9y,base_plus_monthly,1,199,2019-04-15 17:46:48.000 +0000,
,54,2019-11-08 00:31:00.000 +0000,Neutral,neutral,2019-07-11 22:34:43.000 +0000,3,2019-07-03 04:00:00.000 +0000,2019-11-19 05:00:00.000 +0000,FALSE,FALSE,1,,2,4056,0,,Valencia,United States,California,,Restaurant,Full Service - Casual,Existing Establishment,American (Traditional),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-03-01 15:51:49.000 +0000,2019-03-15 00:00:00.000 +0000,2019-03-15 00:00:00.000 +0000,2019-03-01 15:51:50.000 +0000,2019-11-19 00:17:54.000 +0000,2019-06-17 00:00:00.000 +0000,Monthly,Monthly,sub_Eiws5fSgM7qI0Y,si_EiwskgTG3thWsh,addon_catering_store_monthly,1,139,2019-03-18 23:34:40.000 +0000,
,54,2019-11-08 00:31:00.000 +0000,Neutral,neutral,2019-07-11 22:34:43.000 +0000,3,2019-07-03 04:00:00.000 +0000,2019-11-19 05:00:00.000 +0000,FALSE,FALSE,1,,2,4056,0,,Valencia,United States,California,,Restaurant,Full Service - Casual,Existing Establishment,American (Traditional),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-03-01 15:51:49.000 +0000,2019-03-15 00:00:00.000 +0000,2019-03-15 00:00:00.000 +0000,2019-03-01 15:51:50.000 +0000,2019-11-19 00:17:54.000 +0000,2019-06-17 00:00:00.000 +0000,Monthly,Monthly,sub_Eiws5fSgM7qI0Y,si_EiwsoPtzB1eMCD,base_plus_monthly,1,199,2019-03-18 23:34:40.000 +0000,
,71,2019-11-08 00:31:00.000 +0000,Neutral,neutral,2019-09-16 12:30:08.000 +0000,,,2019-11-19 05:00:00.000 +0000,FALSE,FALSE,1,1,1,1908,0,US Foods,Milford,United States,Delaware,,Restaurant,Fast Casual,Existing Establishment,Mediterranean / Greek,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-03-01 18:21:06.000 +0000,2019-03-18 00:00:00.000 +0000,2019-03-18 00:00:00.000 +0000,2019-03-01 18:21:07.000 +0000,2019-11-12 16:17:15.000 +0000,2019-04-23 00:00:00.000 +0000,Monthly,Monthly,sub_EitiYczk3oXpPa,si_EitiWoNs2uY2BM,base_plus_monthly,1,199,2019-03-18 20:18:47.000 +0000,
,91,2019-11-08 00:31:00.000 +0000,Good,,2019-02-28 15:42:21.000 +0000,10,2019-11-12 05:00:00.000 +0000,2019-11-18 05:00:00.000 +0000,FALSE,FALSE,1,,1,2388,0,,Naples,United States,Florida,Florida,Restaurant,Full Service - Casual,Existing Establishment,American (Traditional),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018-04-11 12:35:47.000 +0000,2018-05-08 00:00:00.000 +0000,2018-05-08 00:00:00.000 +0000,2018-04-11 12:35:49.000 +0000,2019-11-11 16:40:27.000 +0000,2018-11-01 00:00:00.000 +0000,Monthly,Monthly,sub_CpET18KYoYzBZm,si_CpET2HvpBT54pl,plus,1,199,2018-05-08 17:54:01.000 +0000,
,,,Neutral,,,,,2019-11-06 05:00:00.000 +0000,FALSE,TRUE,1,1,1,,0,US Foods,Middlebury,United States,Vermont,,Restaurant,Fast Casual,Existing Establishment,American (Traditional),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-09-25 19:57:39.000 +0000,2019-10-07 00:00:00.000 +0000,2019-10-07 00:00:00.000 +0000,2019-09-25 19:57:40.000 +0000,,2019-11-06 00:00:00.000 +0000,Monthly,Monthly,sub_Fwqdq6gphYKW51,si_FwqdzLZKnf9Yjc,addon_localsync_monthly,1,49,2019-10-07 14:11:58.000 +0000,
,,,Neutral,,,,,2019-11-06 05:00:00.000 +0000,FALSE,TRUE,1,1,1,,0,US Foods,Middlebury,United States,Vermont,,Restaurant,Fast Casual,Existing Establishment,American (Traditional),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-09-25 19:57:39.000 +0000,2019-10-07 00:00:00.000 +0000,2019-10-07 00:00:00.000 +0000,2019-09-25 19:57:40.000 +0000,,2019-11-06 00:00:00.000 +0000,Monthly,Monthly,sub_Fwqdq6gphYKW51,si_FwqdJX326Jt5H8,base_plus_monthly,1,199,2019-10-07 14:11:58.000 +0000,
,43,2019-11-08 00:31:00.000 +0000,Neutral,,,,,2019-10-30 04:00:00.000 +0000,FALSE,FALSE,1,,1,2388,0,,New York,United States,New York,,Food Hall,Food Truck,New Opening,Asian Fusion,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-06-26 19:33:07.000 +0000,2019-07-17 00:00:00.000 +0000,2019-07-17 00:00:00.000 +0000,2019-06-26 19:33:09.000 +0000,2019-10-10 19:54:53.000 +0000,2019-09-04 00:00:00.000 +0000,Monthly,Monthly,sub_FRjJwaWei2YSKP,si_FRjJGdTjvhnMw0,base_plus_monthly,1,199,2019-07-16 12:34:08.000 +0000,
,50,2019-11-08 00:31:00.000 +0000,Neutral,,2019-09-03 22:09:47.000 +0000,,,2019-11-18 05:00:00.000 +0000,TRUE,FALSE,1,,1,2148,0,,Washington,United States,District of Columbia,DC,Restaurant,Full Service - Fine Dining,Existing Establishment,Japanese,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2016-12-26 20:28:26.000 +0000,2016-12-23 00:00:00.000 +0000,2016-12-23 00:00:00.000 +0000,2016-12-26 20:28:27.000 +0000,2019-11-18 21:01:51.000 +0000,2018-09-04 00:00:00.000 +0000,Yearly,Annual,sub_9na3OAYHo2HB9l,si_19Tyti2vS2BuzRKbMoF7OZYx,plus_yearly,1,2148,2016-12-23 19:40:11.000 +0000,
,71,2019-11-08 00:31:00.000 +0000,Neutral,positive,2019-09-19 19:51:25.000 +0000,,,2019-11-18 05:00:00.000 +0000,FALSE,FALSE,1,,1,1428,0,,Collingswood,United States,New Jersey,New Jersey,Restaurant,Full Service - Casual,Existing Establishment,American (New),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017-08-10 19:24:19.000 +0000,2017-08-24 00:00:00.000 +0000,2017-08-24 00:00:00.000 +0000,2017-08-10 19:24:21.000 +0000,2019-11-14 14:57:53.000 +0000,2017-10-31 00:00:00.000 +0000,Monthly,Monthly,sub_BEHFWSeGWdjib1,si_FqXB7jW860MwUY,base_plus_monthly,1,199,2019-09-20 17:41:29.000 +0000,
,71,2019-11-08 00:31:00.000 +0000,Neutral,positive,2019-09-19 19:51:25.000 +0000,,,2019-11-18 05:00:00.000 +0000,FALSE,FALSE,1,,1,1428,0,,Collingswood,United States,New Jersey,New Jersey,Restaurant,Full Service - Casual,Existing Establishment,American (New),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017-08-10 19:24:19.000 +0000,2017-08-24 00:00:00.000 +0000,2017-08-24 00:00:00.000 +0000,2017-08-10 19:24:21.000 +0000,2019-11-14 14:57:53.000 +0000,2017-10-31 00:00:00.000 +0000,Monthly,Monthly,sub_BEHFWSeGWdjib1,si_1Arogs2vS2BuzRKb8i6VzWZE,essentials,1,119,2017-08-17 14:09:43.000 +0000,2019-10-17 14:09:42.000 -0700
,71,2019-11-08 00:31:00.000 +0000,Neutral,neutral,2019-10-21 18:32:17.000 +0000,,,2019-11-19 05:00:00.000 +0000,TRUE,FALSE,1,,1,1188,0,US Foods,Denver,United States,Colorado,Colorado,Restaurant,Full Service - Casual,Existing Establishment,Mediterranean / Greek,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018-06-25 13:50:41.000 +0000,2018-06-26 00:00:00.000 +0000,2018-06-26 00:00:00.000 +0000,2018-06-25 13:50:42.000 +0000,2019-11-19 17:59:03.000 +0000,2018-10-01 00:00:00.000 +0000,Monthly,Monthly,sub_D7ZLY6BcCwzlem,si_D7ZL16toBeYGOO,essentials,1,119,2018-06-26 16:40:16.000 +0000,
,43,2019-11-08 00:31:00.000 +0000,Neutral,,,,,2019-11-14 05:00:00.000 +0000,FALSE,FALSE,1,1,1,1908,0,US Foods,Mooresville,United States,North Carolina,North Carolina,Restaurant,Fast Casual,Existing Establishment,Sushi,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,2018-12-19 18:36:02.000 +0000,2018-12-27 00:00:00.000 +0000,2018-12-27 00:00:00.000 +0000,2018-12-19 18:36:03.000 +0000,,2019-02-01 00:00:00.000 +0000,Monthly,Monthly,sub_EEZrhGJAADQO3U,si_EEZrbMVlfAqI76,base_plus_monthly,1,199,2018-12-27 21:47:28.000 +0000,
,,,Good,,,,,2019-11-18 05:00:00.000 +0000,TRUE,FALSE,1,1,1,,0,US Foods,Chino,United States,California,,Restaurant,Full Service - Casual,Existing Establishment,"[""Grill"",""American"",""Californian"",""Barbecue"",""Traditional""]",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-09-10 19:01:17.000 +0000,2019-09-10 00:00:00.000 +0000,2019-09-10 00:00:00.000 +0000,2019-09-10 19:01:19.000 +0000,2019-11-18 18:00:50.000 +0000,2019-11-15 00:00:00.000 +0000,Monthly,Monthly,sub_Fmo7dUXgbRZvfw,si_Fmo7PqZghG2XC1,base_plus_monthly,1,199,2019-09-10 18:56:20.000 +0000,
,64,2019-11-08 00:31:00.000 +0000,Good,neutral,2019-11-15 17:13:48.000 +0000,10,2019-10-28 04:00:00.000 +0000,2019-11-19 05:00:00.000 +0000,FALSE,FALSE,1,1,1,,0,,Chicago,United States,Illinois,,Bakery / Confectionary,Full Service - Casual,Existing Establishment,Baked Goods / Confections,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-08-27 18:39:35.000 +0000,2019-09-04 00:00:00.000 +0000,2019-09-04 00:00:00.000 +0000,2019-08-27 18:39:36.000 +0000,2019-11-11 20:52:36.000 +0000,2019-10-08 00:00:00.000 +0000,Monthly,Monthly,sub_FkYp9TvOIQvL6a,si_FkYpRdm8wB1FWV,base_essentials_monthly,1,119,2019-09-04 18:59:44.000 +0000,
,92,2019-11-08 00:31:00.000 +0000,Good,positive,2019-11-05 17:28:09.000 +0000,9,2019-08-26 04:00:00.000 +0000,2019-11-19 05:00:00.000 +0000,FALSE,FALSE,1,,1,2388,6204,,Woodridge,United States,Illinois,Chicago,Brewery / Winery,Bar,New Opening,American (Traditional),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018-06-19 16:54:47.000 +0000,2018-06-25 00:00:00.000 +0000,2018-06-25 00:00:00.000 +0000,2018-06-19 16:54:48.000 +0000,2019-11-18 17:15:59.000 +0000,2019-02-08 00:00:00.000 +0000,Monthly,Monthly,sub_D7EWJUwy59gQf2,si_D7EWsKQjtmtvi1,plus,1,199,2018-06-25 19:08:36.000 +0000,
,40,2019-08-12 07:00:00.000 +0000,Neutral,,,,,2019-11-15 05:00:00.000 +0000,FALSE,FALSE,1,1,7,1908,0,US Foods,Nashville,United States,Tennessee,Tennessee,Restaurant,Fast Casual,Existing Establishment,Fast Food,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018-10-22 19:14:46.000 +0000,2018-11-13 00:00:00.000 +0000,2018-11-13 00:00:00.000 +0000,2018-10-22 19:14:48.000 +0000,,,Monthly,Monthly,sub_Dy5ciI0eMTcMVQ,si_Dy5cw6jvlFUDcD,base_plus_monthly,1,199,2018-11-13 21:28:32.000 +0000,
,90,2019-11-08 00:31:00.000 +0000,Good,neutral,2019-08-28 20:41:30.000 +0000,10,2019-08-19 04:00:00.000 +0000,2019-11-18 05:00:00.000 +0000,TRUE,FALSE,1,1,1,4176,0,,Seattle,United States,Washington,Washington,Restaurant,Full Service - Fine Dining,Existing Establishment,Italian,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,2018-10-16 21:27:34.000 +0000,2018-11-08 00:00:00.000 +0000,2018-11-08 00:00:00.000 +0000,2018-10-16 21:27:35.000 +0000,2019-11-18 22:16:53.000 +0000,2019-02-04 00:00:00.000 +0000,Monthly,Monthly,sub_DwBfXSmfpFALPu,si_DwBfcTWpVrRyS4,addon_private_events_yearly,1,149,2018-11-08 19:35:55.000 +0000,
,90,2019-11-08 00:31:00.000 +0000,Good,neutral,2019-08-28 20:41:30.000 +0000,10,2019-08-19 04:00:00.000 +0000,2019-11-18 05:00:00.000 +0000,TRUE,FALSE,1,1,1,4176,0,,Seattle,United States,Washington,Washington,Restaurant,Full Service - Fine Dining,Existing Establishment,Italian,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,2018-10-16 21:27:34.000 +0000,2018-11-08 00:00:00.000 +0000,2018-11-08 00:00:00.000 +0000,2018-10-16 21:27:35.000 +0000,2019-11-18 22:16:53.000 +0000,2019-02-04 00:00:00.000 +0000,Monthly,Monthly,sub_DwBfXSmfpFALPu,si_DwBfbHRn32ZZbu,base_plus_monthly,1,199,2018-11-08 19:35:55.000 +0000,
